,paths,slide_ids,targets,preds,probs
602,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-CD-8531-01A-01-BS1/TCGA-CD-8531-01A-01-BS1_X_5120_Y_8192.png,TCGA-CD-8531-01A-01-BS1,0,0,0.9805017113685608
321,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8686-01A-01-BS1/TCGA-BR-8686-01A-01-BS1_X_14336_Y_3072.png,TCGA-BR-8686-01A-01-BS1,0,0,0.9805026650428772
315,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8286-01A-01-BS1/TCGA-BR-8286-01A-01-BS1_X_2048_Y_7168.png,TCGA-BR-8286-01A-01-BS1,0,0,0.9805280566215515
541,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8592-01A-01-BS1/TCGA-BR-8592-01A-01-BS1_X_7168_Y_10752.png,TCGA-BR-8592-01A-01-BS1,0,0,0.9805893898010254
533,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8060-01A-01-TS1/TCGA-BR-8060-01A-01-TS1_X_2048_Y_8704.png,TCGA-BR-8060-01A-01-TS1,0,0,0.9806011915206909
821,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8367-01A-01-BS1/TCGA-BR-8367-01A-01-BS1_X_15360_Y_9216.png,TCGA-BR-8367-01A-01-BS1,0,0,0.9806071519851685
293,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8686-01A-01-BS1/TCGA-BR-8686-01A-01-BS1_X_13824_Y_1024.png,TCGA-BR-8686-01A-01-BS1,0,0,0.9806361794471741
464,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8382-01A-01-BS1/TCGA-BR-8382-01A-01-BS1_X_3072_Y_4608.png,TCGA-BR-8382-01A-01-BS1,0,0,0.9806362986564636
425,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-7957-01A-01-TS1/TCGA-BR-7957-01A-01-TS1_X_9728_Y_12288.png,TCGA-BR-7957-01A-01-TS1,0,0,0.9806544184684753
690,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8367-01A-01-BS1/TCGA-BR-8367-01A-01-BS1_X_12288_Y_4608.png,TCGA-BR-8367-01A-01-BS1,0,0,0.9806690812110901
263,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-RD-A8N2-01A-01-TS1/TCGA-RD-A8N2-01A-01-TS1_X_4096_Y_1024.png,TCGA-RD-A8N2-01A-01-TS1,0,0,0.980684220790863
214,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8592-01A-01-BS1/TCGA-BR-8592-01A-01-BS1_X_21504_Y_12800.png,TCGA-BR-8592-01A-01-BS1,0,0,0.9807854294776917
374,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8382-01A-01-BS1/TCGA-BR-8382-01A-01-BS1_X_14848_Y_9728.png,TCGA-BR-8382-01A-01-BS1,0,0,0.9808000326156616
795,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-6563-01A-01-TS1/TCGA-BR-6563-01A-01-TS1_X_10752_Y_5120.png,TCGA-BR-6563-01A-01-TS1,0,0,0.9808076024055481
687,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8676-01A-01-BS1/TCGA-BR-8676-01A-01-BS1_X_10240_Y_4608.png,TCGA-BR-8676-01A-01-BS1,0,0,0.9808593988418579
25,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8679-01A-01-BS1/TCGA-BR-8679-01A-01-BS1_X_8192_Y_1024.png,TCGA-BR-8679-01A-01-BS1,0,0,0.9809829592704773
898,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8286-01A-01-BS1/TCGA-BR-8286-01A-01-BS1_X_12288_Y_4096.png,TCGA-BR-8286-01A-01-BS1,0,0,0.9810020327568054
946,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8286-01A-01-BS1/TCGA-BR-8286-01A-01-BS1_X_13312_Y_4096.png,TCGA-BR-8286-01A-01-BS1,0,0,0.9810189604759216
755,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8686-01A-01-BS1/TCGA-BR-8686-01A-01-BS1_X_24576_Y_5632.png,TCGA-BR-8686-01A-01-BS1,0,0,0.9810364246368408
120,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8686-01A-01-BS1/TCGA-BR-8686-01A-01-BS1_X_0_Y_2560.png,TCGA-BR-8686-01A-01-BS1,0,0,0.98115473985672
360,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-4191-01A-02-BS2/TCGA-BR-4191-01A-02-BS2_X_512_Y_5120.png,TCGA-BR-4191-01A-02-BS2,0,0,0.9812295436859131
896,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8369-01A-01-TS1/TCGA-BR-8369-01A-01-TS1_X_3584_Y_7168.png,TCGA-BR-8369-01A-01-TS1,0,0,0.9812708497047424
371,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8291-01A-01-TS1/TCGA-BR-8291-01A-01-TS1_X_25600_Y_5632.png,TCGA-BR-8291-01A-01-TS1,0,0,0.9812752604484558
553,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8060-01A-01-TS1/TCGA-BR-8060-01A-01-TS1_X_2560_Y_9216.png,TCGA-BR-8060-01A-01-TS1,0,0,0.9812917709350586
269,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-6563-01A-01-TS1/TCGA-BR-6563-01A-01-TS1_X_3584_Y_8192.png,TCGA-BR-6563-01A-01-TS1,0,0,0.9813116192817688
215,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8592-01A-01-BS1/TCGA-BR-8592-01A-01-BS1_X_21504_Y_13312.png,TCGA-BR-8592-01A-01-BS1,0,0,0.9814174771308899
669,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8592-01A-01-BS1/TCGA-BR-8592-01A-01-BS1_X_9728_Y_6656.png,TCGA-BR-8592-01A-01-BS1,0,0,0.9814321994781494
832,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-IN-7808-01A-01-BS1/TCGA-IN-7808-01A-01-BS1_X_5632_Y_2048.png,TCGA-IN-7808-01A-01-BS1,0,0,0.981462836265564
315,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-7901-01A-01-TS1/TCGA-BR-7901-01A-01-TS1_X_2560_Y_14848.png,TCGA-BR-7901-01A-01-TS1,0,0,0.9815032482147217
668,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8369-01A-01-TS1/TCGA-BR-8369-01A-01-TS1_X_13824_Y_14336.png,TCGA-BR-8369-01A-01-TS1,0,0,0.9815183877944946
479,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8686-01A-01-BS1/TCGA-BR-8686-01A-01-BS1_X_17920_Y_4096.png,TCGA-BR-8686-01A-01-BS1,0,0,0.9815260171890259
224,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-CD-5802-01A-01-TS1/TCGA-CD-5802-01A-01-TS1_X_2048_Y_1024.png,TCGA-CD-5802-01A-01-TS1,0,0,0.9815534353256226
68,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8592-01A-01-BS1/TCGA-BR-8592-01A-01-BS1_X_18432_Y_8704.png,TCGA-BR-8592-01A-01-BS1,0,0,0.9815717339515686
498,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8286-01A-01-BS1/TCGA-BR-8286-01A-01-BS1_X_4608_Y_6144.png,TCGA-BR-8286-01A-01-BS1,0,0,0.981669008731842
759,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-IN-7808-01A-01-BS1/TCGA-IN-7808-01A-01-BS1_X_11264_Y_5632.png,TCGA-IN-7808-01A-01-BS1,0,0,0.9816755652427673
964,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-RD-A8MW-01A-01-TS1/TCGA-RD-A8MW-01A-01-TS1_X_19968_Y_3072.png,TCGA-RD-A8MW-01A-01-TS1,0,0,0.9817014932632446
768,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-D7-6521-01A-01-BS1/TCGA-D7-6521-01A-01-BS1_X_5120_Y_2048.png,TCGA-D7-6521-01A-01-BS1,0,0,0.9817208051681519
688,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8686-01A-01-BS1/TCGA-BR-8686-01A-01-BS1_X_22528_Y_8192.png,TCGA-BR-8686-01A-01-BS1,0,0,0.9817612767219543
518,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-VQ-A8E7-01B-01-TS1/TCGA-VQ-A8E7-01B-01-TS1_X_1024_Y_3584.png,TCGA-VQ-A8E7-01B-01-TS1,0,0,0.981764018535614
91,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-RD-A8N0-01A-01-TS1/TCGA-RD-A8N0-01A-01-TS1_X_19968_Y_2560.png,TCGA-RD-A8N0-01A-01-TS1,0,0,0.9818040132522583
508,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-4257-01A-01-BS1/TCGA-BR-4257-01A-01-BS1_X_3584_Y_3584.png,TCGA-BR-4257-01A-01-BS1,0,0,0.9818955659866333
668,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-7901-01A-01-TS1/TCGA-BR-7901-01A-01-TS1_X_9216_Y_10752.png,TCGA-BR-7901-01A-01-TS1,0,0,0.981908917427063
279,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-CD-5802-01A-01-TS1/TCGA-CD-5802-01A-01-TS1_X_5632_Y_3584.png,TCGA-CD-5802-01A-01-TS1,0,0,0.9819515943527222
702,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-HU-A4HB-01A-01-TS1/TCGA-HU-A4HB-01A-01-TS1_X_2560_Y_2048.png,TCGA-HU-A4HB-01A-01-TS1,0,0,0.9819692969322205
940,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8369-01A-01-TS1/TCGA-BR-8369-01A-01-TS1_X_4608_Y_6144.png,TCGA-BR-8369-01A-01-TS1,0,0,0.981977641582489
142,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-6563-01A-01-TS1/TCGA-BR-6563-01A-01-TS1_X_2048_Y_4608.png,TCGA-BR-6563-01A-01-TS1,0,0,0.9820100665092468
654,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-HU-A4HB-01A-01-TS1/TCGA-HU-A4HB-01A-01-TS1_X_17408_Y_1024.png,TCGA-HU-A4HB-01A-01-TS1,0,0,0.9820276498794556
54,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8286-01A-01-BS1/TCGA-BR-8286-01A-01-BS1_X_1536_Y_9728.png,TCGA-BR-8286-01A-01-BS1,0,0,0.9820336699485779
524,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-VQ-A8E7-01B-01-TS1/TCGA-VQ-A8E7-01B-01-TS1_X_17408_Y_2048.png,TCGA-VQ-A8E7-01B-01-TS1,0,0,0.9820636510848999
676,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-CG-5732-01A-01-TS1/TCGA-CG-5732-01A-01-TS1_X_0_Y_512.png,TCGA-CG-5732-01A-01-TS1,0,0,0.9820974469184875
793,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8592-01A-01-BS1/TCGA-BR-8592-01A-01-BS1_X_12800_Y_7168.png,TCGA-BR-8592-01A-01-BS1,0,0,0.982205867767334
739,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8686-01A-01-BS1/TCGA-BR-8686-01A-01-BS1_X_24064_Y_5632.png,TCGA-BR-8686-01A-01-BS1,0,0,0.9822270274162292
226,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-6563-01A-01-TS1/TCGA-BR-6563-01A-01-TS1_X_23552_Y_7680.png,TCGA-BR-6563-01A-01-TS1,0,0,0.9822281002998352
198,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-HF-7132-01A-01-BS1/TCGA-HF-7132-01A-01-BS1_X_2048_Y_1536.png,TCGA-HF-7132-01A-01-BS1,0,0,0.9822381138801575
588,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8592-01A-01-BS1/TCGA-BR-8592-01A-01-BS1_X_8192_Y_10752.png,TCGA-BR-8592-01A-01-BS1,0,0,0.9822688102722168
327,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-CD-5813-01A-01-TS1/TCGA-CD-5813-01A-01-TS1_X_2048_Y_4096.png,TCGA-CD-5813-01A-01-TS1,0,0,0.9822913408279419
320,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8291-01A-01-TS1/TCGA-BR-8291-01A-01-TS1_X_24064_Y_10240.png,TCGA-BR-8291-01A-01-TS1,0,0,0.9822981357574463
498,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-4257-01A-01-BS1/TCGA-BR-4257-01A-01-BS1_X_3072_Y_3072.png,TCGA-BR-4257-01A-01-BS1,0,0,0.9823181629180908
820,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8592-01A-01-BS1/TCGA-BR-8592-01A-01-BS1_X_13312_Y_8192.png,TCGA-BR-8592-01A-01-BS1,0,0,0.9823307991027832
799,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8686-01A-01-BS1/TCGA-BR-8686-01A-01-BS1_X_2560_Y_3584.png,TCGA-BR-8686-01A-01-BS1,0,0,0.9823454022407532
611,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8592-01A-01-BS1/TCGA-BR-8592-01A-01-BS1_X_8704_Y_1536.png,TCGA-BR-8592-01A-01-BS1,0,0,0.9823776483535767
880,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-6563-01A-01-TS1/TCGA-BR-6563-01A-01-TS1_X_13312_Y_3072.png,TCGA-BR-6563-01A-01-TS1,0,0,0.9823870658874512
370,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8291-01A-01-TS1/TCGA-BR-8291-01A-01-TS1_X_25600_Y_5120.png,TCGA-BR-8291-01A-01-TS1,0,0,0.9823948740959167
417,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8676-01A-01-BS1/TCGA-BR-8676-01A-01-BS1_X_6144_Y_1024.png,TCGA-BR-8676-01A-01-BS1,0,0,0.9824337959289551
136,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-VQ-AA6F-01A-03-TS3/TCGA-VQ-AA6F-01A-03-TS3_X_15360_Y_2560.png,TCGA-VQ-AA6F-01A-03-TS3,0,0,0.9824773669242859
311,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-7957-01A-01-TS1/TCGA-BR-7957-01A-01-TS1_X_7168_Y_4096.png,TCGA-BR-7957-01A-01-TS1,0,0,0.9824820756912231
49,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8679-01A-01-BS1/TCGA-BR-8679-01A-01-BS1_X_8704_Y_1024.png,TCGA-BR-8679-01A-01-BS1,0,0,0.9824982285499573
886,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8676-01A-01-BS1/TCGA-BR-8676-01A-01-BS1_X_14336_Y_14336.png,TCGA-BR-8676-01A-01-BS1,0,0,0.98250812292099
164,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8367-01A-01-BS1/TCGA-BR-8367-01A-01-BS1_X_24064_Y_10240.png,TCGA-BR-8367-01A-01-BS1,0,0,0.9825777411460876
27,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-6563-01A-01-TS1/TCGA-BR-6563-01A-01-TS1_X_17408_Y_9728.png,TCGA-BR-6563-01A-01-TS1,0,0,0.9826132655143738
583,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8687-01A-01-TS1/TCGA-BR-8687-01A-01-TS1_X_15872_Y_512.png,TCGA-BR-8687-01A-01-TS1,0,0,0.9826434254646301
238,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8676-01A-01-BS1/TCGA-BR-8676-01A-01-BS1_X_22016_Y_10240.png,TCGA-BR-8676-01A-01-BS1,0,0,0.9826556444168091
637,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8382-01A-01-BS1/TCGA-BR-8382-01A-01-BS1_X_6656_Y_8704.png,TCGA-BR-8382-01A-01-BS1,0,0,0.9826583862304688
603,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-4357-01A-01-TS1/TCGA-BR-4357-01A-01-TS1_X_2560_Y_3072.png,TCGA-BR-4357-01A-01-TS1,0,0,0.9826623201370239
807,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8687-01A-01-TS1/TCGA-BR-8687-01A-01-TS1_X_5632_Y_3072.png,TCGA-BR-8687-01A-01-TS1,0,0,0.9826886653900146
694,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-7717-01A-01-BS1/TCGA-BR-7717-01A-01-BS1_X_4608_Y_10240.png,TCGA-BR-7717-01A-01-BS1,0,0,0.9826890230178833
72,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8679-01A-01-BS1/TCGA-BR-8679-01A-01-BS1_X_9216_Y_0.png,TCGA-BR-8679-01A-01-BS1,0,0,0.982711136341095
645,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8060-01A-01-TS1/TCGA-BR-8060-01A-01-TS1_X_5120_Y_5632.png,TCGA-BR-8060-01A-01-TS1,0,0,0.9827429056167603
986,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-7901-01A-01-TS1/TCGA-BR-7901-01A-01-TS1_X_11264_Y_1024.png,TCGA-BR-7901-01A-01-TS1,0,0,0.9827683568000793
614,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8060-01A-01-TS1/TCGA-BR-8060-01A-01-TS1_X_4608_Y_11264.png,TCGA-BR-8060-01A-01-TS1,0,0,0.9827908277511597
868,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8686-01A-01-BS1/TCGA-BR-8686-01A-01-BS1_X_27648_Y_11776.png,TCGA-BR-8686-01A-01-BS1,0,0,0.9827952980995178
292,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-6563-01A-01-TS1/TCGA-BR-6563-01A-01-TS1_X_4608_Y_5632.png,TCGA-BR-6563-01A-01-TS1,0,0,0.9828168153762817
117,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-6565-01A-01-TS1/TCGA-BR-6565-01A-01-TS1_X_4608_Y_1024.png,TCGA-BR-6565-01A-01-TS1,0,0,0.9828464388847351
665,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-HU-A4HB-01A-01-TS1/TCGA-HU-A4HB-01A-01-TS1_X_17920_Y_2560.png,TCGA-HU-A4HB-01A-01-TS1,0,0,0.9828511476516724
328,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8686-01A-01-BS1/TCGA-BR-8686-01A-01-BS1_X_14336_Y_8704.png,TCGA-BR-8686-01A-01-BS1,0,0,0.9828683137893677
369,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8291-01A-01-TS1/TCGA-BR-8291-01A-01-TS1_X_25600_Y_4608.png,TCGA-BR-8291-01A-01-TS1,0,0,0.98292475938797
274,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8286-01A-01-BS1/TCGA-BR-8286-01A-01-BS1_X_19968_Y_4096.png,TCGA-BR-8286-01A-01-BS1,0,0,0.9829340577125549
519,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8286-01A-01-BS1/TCGA-BR-8286-01A-01-BS1_X_5120_Y_8704.png,TCGA-BR-8286-01A-01-BS1,0,0,0.9829416871070862
943,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8286-01A-01-BS1/TCGA-BR-8286-01A-01-BS1_X_13312_Y_2560.png,TCGA-BR-8286-01A-01-BS1,0,0,0.9829761981964111
810,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8369-01A-01-TS1/TCGA-BR-8369-01A-01-TS1_X_17920_Y_13312.png,TCGA-BR-8369-01A-01-TS1,0,0,0.9830601811408997
844,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8367-01A-01-BS1/TCGA-BR-8367-01A-01-BS1_X_15872_Y_6656.png,TCGA-BR-8367-01A-01-BS1,0,0,0.9830808043479919
331,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8382-01A-01-BS1/TCGA-BR-8382-01A-01-BS1_X_13312_Y_5120.png,TCGA-BR-8382-01A-01-BS1,0,0,0.9831010699272156
74,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-RD-A8N0-01A-01-TS1/TCGA-RD-A8N0-01A-01-TS1_X_16896_Y_4096.png,TCGA-RD-A8N0-01A-01-TS1,0,0,0.9831742644309998
175,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-RD-A8N2-01A-01-TS1/TCGA-RD-A8N2-01A-01-TS1_X_18432_Y_4608.png,TCGA-RD-A8N2-01A-01-TS1,0,0,0.9832157492637634
537,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8286-01A-01-BS1/TCGA-BR-8286-01A-01-BS1_X_5632_Y_4096.png,TCGA-BR-8286-01A-01-BS1,0,0,0.9833130240440369
306,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8686-01A-01-BS1/TCGA-BR-8686-01A-01-BS1_X_13824_Y_5120.png,TCGA-BR-8686-01A-01-BS1,0,0,0.9833264946937561
802,/ssd_scratch/cvit/ashishmenon/STAD/test_data_for_expt/cancer/TCGA-BR-8592-01A-01-BS1/TCGA-BR-8592-01A-01-BS1_X_13312_Y_11264.png,TCGA-BR-8592-01A-01-BS1,0,0,0.983333170413971
