,paths,slide_ids,targets,preds,probs
601,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6702-01A-01-BS1/TCGA-F5-6702-01A-01-BS1_X_3072_Y_7680.png,TCGA-F5-6702-01A-01-BS1,0,0,0.9810097217559814
958,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01N-01A-02-TS2/TCGA-AG-A01N-01A-02-TS2_X_6656_Y_5632.png,TCGA-AG-A01N-01A-02-TS2,0,0,0.9811729788780212
921,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_3584_Y_6656.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9812480211257935
594,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A008-01A-01-TS1/TCGA-AG-A008-01A-01-TS1_X_4608_Y_3072.png,TCGA-AG-A008-01A-01-TS1,0,0,0.9812533259391785
891,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01N-01A-02-TS2/TCGA-AG-A01N-01A-02-TS2_X_34816_Y_5120.png,TCGA-AG-A01N-01A-02-TS2,0,0,0.9813162088394165
476,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-4021-01A-01-BS1/TCGA-AG-4021-01A-01-BS1_X_3072_Y_3072.png,TCGA-AG-4021-01A-01-BS1,0,0,0.9813714623451233
949,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_7168_Y_5120.png,TCGA-F5-6813-01A-01-TS1,0,0,0.98138427734375
348,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-3906-01A-01-BS1/TCGA-AG-3906-01A-01-BS1_X_1536_Y_2048.png,TCGA-AG-3906-01A-01-BS1,0,0,0.9814881086349487
148,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_17408_Y_1536.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9814900755882263
255,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-EI-6881-01A-01-TS1/TCGA-EI-6881-01A-01-TS1_X_1024_Y_1536.png,TCGA-EI-6881-01A-01-TS1,0,0,0.9815173745155334
447,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AH-6643-01A-01-BS1/TCGA-AH-6643-01A-01-BS1_X_1024_Y_512.png,TCGA-AH-6643-01A-01-BS1,0,0,0.9816046953201294
813,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01N-01A-02-TS2/TCGA-AG-A01N-01A-02-TS2_X_30208_Y_2560.png,TCGA-AG-A01N-01A-02-TS2,0,0,0.9816083312034607
906,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_3072_Y_7168.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9816301465034485
858,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01N-01A-02-TS2/TCGA-AG-A01N-01A-02-TS2_X_32256_Y_4096.png,TCGA-AG-A01N-01A-02-TS2,0,0,0.9816774725914001
258,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-EI-6881-01A-01-TS1/TCGA-EI-6881-01A-01-TS1_X_1024_Y_3072.png,TCGA-EI-6881-01A-01-TS1,0,0,0.9816781878471375
599,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AH-6643-01A-01-TS1/TCGA-AH-6643-01A-01-TS1_X_3584_Y_4608.png,TCGA-AH-6643-01A-01-TS1,0,0,0.9816994667053223
613,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AH-6643-01A-01-TS1/TCGA-AH-6643-01A-01-TS1_X_5120_Y_3584.png,TCGA-AH-6643-01A-01-TS1,0,0,0.9817147254943848
1011,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_6144_Y_4096.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9817521572113037
105,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_9728_Y_2048.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9817807674407959
89,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_15872_Y_3072.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9817860722541809
930,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_7168_Y_1024.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9818035364151001
27,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01Y-01A-04-BS4/TCGA-AG-A01Y-01A-04-BS4_X_22528_Y_5632.png,TCGA-AG-A01Y-01A-04-BS4,0,0,0.9818359613418579
561,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6702-01A-01-BS1/TCGA-F5-6702-01A-01-BS1_X_2048_Y_6144.png,TCGA-F5-6702-01A-01-BS1,0,0,0.9819144606590271
117,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01Y-01A-04-BS4/TCGA-AG-A01Y-01A-04-BS4_X_5120_Y_1536.png,TCGA-AG-A01Y-01A-04-BS4,0,0,0.981940507888794
229,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_19456_Y_3072.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9819600582122803
1009,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_6144_Y_3072.png,TCGA-DC-6158-01A-01-TS1,0,0,0.981964647769928
797,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01N-01A-02-TS2/TCGA-AG-A01N-01A-02-TS2_X_28672_Y_6656.png,TCGA-AG-A01N-01A-02-TS2,0,0,0.9819824695587158
628,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6702-01A-01-BS1/TCGA-F5-6702-01A-01-BS1_X_4096_Y_8704.png,TCGA-F5-6702-01A-01-BS1,0,0,0.9820231795310974
889,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_6144_Y_512.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9820709824562073
664,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_2048_Y_4608.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9821045994758606
856,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_1536_Y_2048.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9821396470069885
42,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_7680_Y_5120.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9822323322296143
484,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-4021-01A-01-BS1/TCGA-AG-4021-01A-01-BS1_X_3584_Y_2560.png,TCGA-AG-4021-01A-01-BS1,0,0,0.9823324084281921
976,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_12800_Y_4608.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9823993444442749
982,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_7680_Y_7168.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9824323654174805
514,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AH-6643-01A-01-BS1/TCGA-AH-6643-01A-01-BS1_X_4096_Y_5632.png,TCGA-AH-6643-01A-01-BS1,0,0,0.9825413823127747
227,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DY-A1DC-01A-03-TS3/TCGA-DY-A1DC-01A-03-TS3_X_6144_Y_3072.png,TCGA-DY-A1DC-01A-03-TS3,0,0,0.9825658798217773
945,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_7168_Y_3072.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9826788902282715
171,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_17920_Y_3072.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9827389717102051
21,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_7168_Y_3072.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9828429818153381
264,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-3885-01A-01-TS1/TCGA-AG-3885-01A-01-TS1_X_1024_Y_3072.png,TCGA-AG-3885-01A-01-TS1,0,0,0.9829949736595154
668,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6702-01A-01-BS1/TCGA-F5-6702-01A-01-BS1_X_512_Y_4096.png,TCGA-F5-6702-01A-01-BS1,0,0,0.9831984639167786
911,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01N-01A-02-TS2/TCGA-AG-A01N-01A-02-TS2_X_4096_Y_512.png,TCGA-AG-A01N-01A-02-TS2,0,0,0.9832384586334229
766,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AH-6644-01A-01-BS1/TCGA-AH-6644-01A-01-BS1_X_7680_Y_4096.png,TCGA-AH-6644-01A-01-BS1,0,0,0.9832526445388794
83,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_9216_Y_3072.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9832574725151062
918,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_3584_Y_5120.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9832647442817688
247,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DY-A1DC-01A-03-TS3/TCGA-DY-A1DC-01A-03-TS3_X_7680_Y_2048.png,TCGA-DY-A1DC-01A-03-TS3,0,0,0.983267605304718
495,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6702-01A-01-BS1/TCGA-F5-6702-01A-01-BS1_X_17408_Y_10752.png,TCGA-F5-6702-01A-01-BS1,0,0,0.9833464622497559
628,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_27136_Y_11776.png,TCGA-F5-6810-01A-01-TS1,0,0,0.983376681804657
345,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_11264_Y_5632.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9833956956863403
32,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-3574-01A-01-TS1/TCGA-AG-3574-01A-01-TS1_X_3072_Y_1536.png,TCGA-AG-3574-01A-01-TS1,0,0,0.9834016561508179
949,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_4608_Y_2560.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9834137558937073
772,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_4096_Y_5632.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9834362268447876
55,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_8192_Y_3584.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9834579229354858
82,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_9216_Y_2560.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9834998846054077
419,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-4001-01A-01-BS1/TCGA-AG-4001-01A-01-BS1_X_512_Y_3584.png,TCGA-AG-4001-01A-01-BS1,0,0,0.9835184812545776
888,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_1024_Y_12800.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9836673736572266
24,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-3574-01A-01-TS1/TCGA-AG-3574-01A-01-TS1_X_2048_Y_4608.png,TCGA-AG-3574-01A-01-TS1,0,0,0.9837275743484497
631,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_27136_Y_13312.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9837942719459534
793,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_4608_Y_4608.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9838476777076721
109,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_16384_Y_2560.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9838903546333313
746,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_3584_Y_4608.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9839576482772827
950,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_11776_Y_8704.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9840032458305359
282,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-EI-6881-01A-01-TS1/TCGA-EI-6881-01A-01-TS1_X_512_Y_2048.png,TCGA-EI-6881-01A-01-TS1,0,0,0.9840828776359558
955,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_6656_Y_9728.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9841362237930298
139,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6811-01A-01-TS1/TCGA-F5-6811-01A-01-TS1_X_2560_Y_0.png,TCGA-F5-6811-01A-01-TS1,0,0,0.9841734170913696
558,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6702-01A-01-BS1/TCGA-F5-6702-01A-01-BS1_X_2048_Y_4608.png,TCGA-F5-6702-01A-01-BS1,0,0,0.9842594265937805
979,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_7680_Y_5632.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9842849373817444
78,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_8704_Y_7680.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9842914342880249
116,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01Y-01A-04-BS4/TCGA-AG-A01Y-01A-04-BS4_X_5120_Y_1024.png,TCGA-AG-A01Y-01A-04-BS4,0,0,0.9843212366104126
1007,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_13824_Y_3072.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9843565821647644
94,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_9216_Y_9216.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9844430088996887
890,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_2560_Y_6656.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9844561815261841
435,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A036-01A-01-BS1/TCGA-AG-A036-01A-01-BS1_X_4608_Y_2560.png,TCGA-AG-A036-01A-01-BS1,0,0,0.9846012592315674
599,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_26112_Y_6656.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9846277236938477
945,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01N-01A-02-TS2/TCGA-AG-A01N-01A-02-TS2_X_6144_Y_3584.png,TCGA-AG-A01N-01A-02-TS2,0,0,0.9846394062042236
66,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_9216_Y_1024.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9847201108932495
309,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_10752_Y_15360.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9847293496131897
0,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_8704_Y_13312.png,TCGA-F5-6813-01A-01-TS1,0,0,0.984736979007721
124,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-3583-01A-01-TS1/TCGA-AG-3583-01A-01-TS1_X_1536_Y_512.png,TCGA-AG-3583-01A-01-TS1,0,0,0.9847797751426697
783,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01N-01A-02-TS2/TCGA-AG-A01N-01A-02-TS2_X_2560_Y_4608.png,TCGA-AG-A01N-01A-02-TS2,0,0,0.9847996234893799
818,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_5120_Y_3584.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9848542213439941
591,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_17408_Y_11264.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9848745465278625
20,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6810-01A-01-TS1/TCGA-F5-6810-01A-01-TS1_X_8192_Y_512.png,TCGA-F5-6810-01A-01-TS1,0,0,0.9849244952201843
798,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01N-01A-02-TS2/TCGA-AG-A01N-01A-02-TS2_X_29184_Y_3584.png,TCGA-AG-A01N-01A-02-TS2,0,0,0.9849588871002197
629,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AH-6643-01A-01-TS1/TCGA-AH-6643-01A-01-TS1_X_5632_Y_5632.png,TCGA-AH-6643-01A-01-TS1,0,0,0.984961748123169
714,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01N-01A-02-TS2/TCGA-AG-A01N-01A-02-TS2_X_18944_Y_3072.png,TCGA-AG-A01N-01A-02-TS2,0,0,0.9850006103515625
589,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A008-01A-01-TS1/TCGA-AG-A008-01A-01-TS1_X_4096_Y_1536.png,TCGA-AG-A008-01A-01-TS1,0,0,0.9850450158119202
507,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-F5-6813-01A-01-TS1/TCGA-F5-6813-01A-01-TS1_X_14848_Y_14336.png,TCGA-F5-6813-01A-01-TS1,0,0,0.9850537180900574
60,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_8192_Y_6144.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9850869178771973
25,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_7168_Y_5120.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9850937128067017
855,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_1536_Y_1536.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9851210117340088
163,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01Y-01A-04-TS4/TCGA-AG-A01Y-01A-04-TS4_X_16384_Y_6144.png,TCGA-AG-A01Y-01A-04-TS4,0,0,0.9851399064064026
96,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_9728_Y_5120.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9851808547973633
770,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01N-01A-02-TS2/TCGA-AG-A01N-01A-02-TS2_X_22016_Y_4608.png,TCGA-AG-A01N-01A-02-TS2,0,0,0.9851852655410767
931,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-DC-6158-01A-01-TS1/TCGA-DC-6158-01A-01-TS1_X_4096_Y_3072.png,TCGA-DC-6158-01A-01-TS1,0,0,0.9852526783943176
583,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AH-6643-01A-01-TS1/TCGA-AH-6643-01A-01-TS1_X_3072_Y_1536.png,TCGA-AH-6643-01A-01-TS1,0,0,0.9853281378746033
128,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A01Y-01A-04-BS4/TCGA-AG-A01Y-01A-04-BS4_X_5632_Y_3072.png,TCGA-AG-A01Y-01A-04-BS4,0,0,0.9854174256324768
267,/ssd_scratch/cvit/ashishmenon/READ/test_data_for_expt/cancer/TCGA-AG-A026-01A-03-BS3/TCGA-AG-A026-01A-03-BS3_X_1024_Y_2560.png,TCGA-AG-A026-01A-03-BS3,0,0,0.9854514598846436
